fkprocessnode	paramname	paramvalue	pkid	primarydata	resettoggle	tkparam	tkreset	tkservice	versionstamp
00000000-1111-0000-0000-000000000000	RouteEmbedTemplate5		8250598a-385a-49ae-bc95-63deaf3f63ce	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	Privacy	On	78568aec-33de-4874-b794-8de3a3604b2b	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PrivacyWithPAI	On	3ba73b7d-4a5f-4cc3-b383-e063a19f5f3d	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PrivacyWithRPID	Off	2ff440ee-c66d-46fd-9ef9-5076c71e6bab	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PrivacyWithDiversion	Off	849de15a-4942-4a5f-b711-9426a9ca5454	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PrivacyUsePAIDomain	On	5eddb9e7-0ad1-488e-b678-31e02a9f98f5	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	Authentication	On	d14546de-4ace-40d4-8296-e3407ff78cf8	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MethodList	INVITE,REGISTER,MESSAGE,PUBLISH,NOTIFY,SUBSCRIBE	8c38cd2e-333f-4448-b88f-b004790c7980	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SipT1InMs	500	86c67852-a094-4eed-a034-80e77d092b91	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SipT2InMs	4000	803d975d-855d-4d1f-b30e-77eb5a830c70	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SipT3InMs	60000	f7f27c61-adda-4230-b7d9-17956c20d6f9	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SipT4InMs	32000	67893dd3-38ed-46bb-ac58-d53fbae2d2a7	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	FederationRoutingCUPFQDN	ellie-up01-public.corp.elmae	67139cdd-9d24-4ef3-8b41-8b1c57916100	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DefaultFederationRoutingDomain	aol.com	efe31f31-dd95-4cc1-927a-146d76c9d75b	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MicrosoftFedAgentHeaders	Microsoft,UCCAPI,LCC,RTC,UCCP	63a5ef4b-c300-4778-b261-ddb7dadc1825	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IMGatewayStatus	On	1eb0da9a-ad1c-4cb9-8784-7295c8ce7997	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IMGatewayTimeout	600	363d1e52-e81b-49d8-8214-9440f4780fdd	t	f	2	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IMGatewayErrMsg	Your IM could not be delivered.	7063f55f-200b-42b3-864f-71ed565d5f4a	t	f	3	2	100	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	HeartBeatInterval	60	02845c25-614e-4645-9f57-47f215be2178	t	f	2	2	102	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ConnectTimeout	30	4ed45951-2957-4667-a9e2-06c44e8dbd89	t	f	2	2	102	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxNetworkOutage	240	b932f644-e783-4e8e-8f6a-ea99eb7ba600	t	f	2	2	102	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	HeartBeatPort	8600	3741403e-abf7-4384-88cf-90b6c8670631	t	f	2	2	102	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	OfflineMessageHeartBeatInterval	60	f8b1085f-8f0a-46f0-8e7a-917cea241746	t	f	2	2	102	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxOfflineMessageTimeToLive	14	4cfbf5ee-fc55-475c-97f7-e9fecd80e8aa	t	f	2	2	102	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RosterHeartBeatInterval	60	367898f7-0a72-427c-902e-3393ee950279	t	f	2	2	102	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxRosterEntryTimeToLive	30	4c55dbb1-3d5c-4d77-92bc-628c749996a1	t	f	2	2	102	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ForcedSync	F	aae2019e-278e-4614-a3c8-246162726b3e	t	f	0	2	105	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	NumOfRowsGrabbedEachTime	2000	30d25e01-15eb-495d-94e0-89204d075319	t	f	2	2	105	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IMPresenceDomainsMode	Automatic	b492b2cf-e276-4c2d-807b-cc32b566f18f	t	f	3	2	105	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ClusterID	ELLIE-UP-CL-1	d3dbdd73-4198-4c42-987b-3773258988bf	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxNumberDeviceLevelTrace	12	1ec7668d-dd21-4372-bfd8-540c15c0511a	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableTraceCompression	0	7b215409-c8f6-4020-b7b0-b78723eb1825	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForSCCPPhoneServices	0	20959354-a171-49b5-bcac-c17984e41507	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForSCCPPhoneConfig	96	776fa2e3-44c8-414b-b221-2f4ec2d3b5c3	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForCm2Dvce	96	9c4276ea-5c3f-4477-a077-5cd1d1d4bd2e	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ConnectionMonitorDuration	120	2848d926-b962-4228-877a-5445fa569728	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AutoRegistrationPhoneProtocol	0	ede31cba-1265-4797-8709-edcc03cc99b2	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AutoRegistrationLegacyMode	F	0eb42d90-d6f7-408a-87c5-ef921689020f	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	BLFForCallLists	1	5a7f6e4f-9047-4b1b-97af-2bb69bf6b72d	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AdvertiseG722Codec	0	6cfaf456-c869-42b2-9e80-62dc06bebdfa	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PhonePersonalization	0	61d31b87-031c-4a0f-84d2-92740b5aa6ad	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PhoneServiceDisplay	0	1192c12b-1bdc-4974-a7bc-188f181d6793	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	FeatureControlPolicy		d2189746-c55f-46a5-90a1-6a0c2766357e	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	WifiHotspotProfile		efd6fb8c-bbf4-48bd-9da1-ed61cf3bb54d	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IMSInterOperatorId	IMS Inter Operator Identification	369e79cc-4ce5-4f3c-8f78-c9a3bd506a35	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	URILookupPolicy	1	8de6d700-a087-43ad-938c-588fe58c5cf2	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMAdminMaxItemsInList	250	ac994f91-0779-4b62-bd7f-811349759ef9	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMAdminMaxItemsInLookup	1000	b2a7e63f-e8a8-4e7b-9fd2-d89c19565df7	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMAdminEnableDependencyRecords	T	acfe4f9b-a176-4a92-83dd-a05546cea4eb	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AutoSelectDNOnAnyPartition	1	ca3ee874-db81-4a13-84e9-2d4cadb96779	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserOptionsPortalDefaultServer		e8451bcd-1d76-44ae-835d-b38b61681b4b	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowSpeedDialSettings	T	5cc6726f-985c-4f9b-b7e3-c6f9a58deee0	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowIPPhoneServicesSettings	F	cb70cde2-2ffb-41de-b20b-86d257852a3f	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowRingSettings	T	ecabe41c-af76-4bf3-90a1-c86d413ff72a	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowMessageWaitingLampPolicy	T	5697e136-585a-41fa-9767-cea50ac0b4b5	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowHistorySettings	T	3130dc86-824d-4fad-a370-4b1e0cf974c8	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowPersonalAddressBook	T	83141efb-28c5-486e-a128-3ee909c098f0	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowLineTextSettings	T	56f3d7b4-ed5c-4acd-8b36-39988520e60a	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowOnlineGuide	T	cf0738be-c6fe-4272-b9cc-0139505b36c4	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowMobilityFeatures	T	0b25f627-fdf0-4686-bd80-4a3b412dacb5	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowDirectory	T	38f860f4-474e-4c1e-8a93-a478e55cbee4	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowCalendarPreference	F	b8216e08-1407-49e4-ab03-34b225a52810	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowPhoneLocale	F	8c6abd4c-65b0-419c-ba9a-2bc1b6ab522b	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowChangePassword	T	cc88f6bf-4106-4daa-af69-18e3ebc05e9d	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowChangePin	T	fa0e397a-5516-44e0-a720-ec692b5451f2	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowCallForward	1	91c68b74-41ad-4375-8839-d3aeee460391	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowVoicemailIVROption	F	33b5d9e6-d950-4f5b-ac8a-ca49291c4d2b	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowConferencingScheduler	F	76b22811-d1c3-48f7-a32a-2c0049e77fbe	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowVideoConferencingScheduler	1	20f7208a-4792-4e7e-bc35-745bf79a90c0	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMUserShowDownload	F	17771321-4310-4d6e-be21-dda85919b9f0	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EndUserDirectoryURIPartitionAlias	f034100f-0a6c-f04b-7cdc-556b050f748c	e297b5fc-37f7-492d-9b5e-c1aa4402fd45	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CDRFlatFileInterval	60	f79eabb0-a634-4a0d-9847-4d7223698ca8	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DefaultNetworkLocale	64	b2d81be8-e27a-478c-9fcb-a0f579adc83c	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DefaultUserLocale	1	a131fa12-7691-40cb-a184-9f942ad08f2b	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPPDomainIdentifier	c80cafe0-af65-43d6-a1f1-225ad998bd26	a6b94eed-5705-4ffb-a73b-cb4ce70a7720	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPPIndicationStatus	Off	f34b0460-92a5-4b1e-b2b2-5ee718c785a5	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPPPreemptionSetting	Disabled	d5599803-89a6-44f6-bd6a-03f3f080b05f	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PrecedenceAlternatePartyTimeout	30	ef54a37c-3453-4037-a196-df4ca555747d	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	UseStandardVMHandlingForPrecedenceCalls	F	df24f9d3-144f-4e2f-ae59-5a52039c66f7	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ConfidentialAccessLevelPolicy	F	eb012e14-93d6-4b79-9ee9-7b7ec6b5667c	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ConfidentialAccessLevelEnforcementLevel	0	267078a4-36bc-4e9d-9356-1f8303d2a769	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ConfidentialAccessLevelValueForWarning	0	02d2cf4f-82cd-4d46-83d6-c625a89e852e	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ConfidentialAccessLevelWarningMessageText		bbd9d1c2-ccd9-4d89-9163-648216d7f224	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ConfidentialAccessLevelFailureMessageText	CAL MISMATCH	43aa20de-27b1-4a08-94b4-069702a914fb	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ClusterSecurityMode	0	ee6c3dbd-7bcf-4515-b3a6-64c0346f19c2	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	LBMSecurityMode	0	9cfde046-e71c-46ce-8935-7457b8628c48	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CAPFPhonePort	3804	3d4aeb1b-1f50-4ecb-884c-35ec331f4885	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CAPFOperationDuration	10	c89925b3-f273-41d3-a9ec-30d77cc5226a	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CacheControl	T	00467d46-9db5-4c8d-8ab6-37cf7b7688b7	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	TLSCipherPreference	1	7bad22e1-7e13-414b-af69-ff725b6885d2	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SRTPCipherSelection	1	38672c7e-6ee2-4414-8f21-37b104e496dd	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CertificateValidityCheck	0	a2367cae-9cd4-4220-95cd-818949b4646f	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CertificateValidityCheckFrequency	24	2214e0a7-8d9f-49fb-b078-99123dfbe697	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RollBackToPreGrayback	F	6bdd3f1e-005d-42ec-afd2-1e8dc45d0964	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	URLAuthentication	http://ellie-cm01.corp.elmae:8080/ccmcip/authenticate.jsp	82cb0a09-d3f9-4c7f-97cd-9785d88f8a2a	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	URLDirectories	http://ellie-cm01.corp.elmae:8080/ccmcip/xmldirectory.jsp	4d0f856d-e20e-48ab-a4cb-adcdae2d71c1	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	URLIdle		3ab6a38a-0a3a-4fee-ba34-d807f0366d59	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	URLIdleTime	0	21535e13-8250-4a2e-ad91-b6949773ef4b	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	URLInformation	http://ellie-cm01.corp.elmae:8080/ccmcip/GetTelecasterHelpText.jsp	71d7edc0-cac3-4468-bf0d-5dd1a5b853b9	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	URLMessages		0bf868b6-ac91-4d7f-9f03-b5dc79dc60de	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	URLProxy		c45940fd-f3de-4aec-b6ee-cb722d2a2247	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	URLServices	http://ellie-cm01.corp.elmae:8080/ccmcip/getservicesmenu.jsp	8da5df89-547d-425d-a046-05248bfd827b	t	t	3	3	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SecureAuthenticationURL	https://ellie-cm01.corp.elmae:8443/ccmcip/authenticate.jsp	e410da1e-eaef-454b-854a-61eee3b660fb	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SecureDirectoryURL	https://ellie-cm01.corp.elmae:8443/ccmcip/xmldirectory.jsp	b42de50c-74ad-4d64-8acd-42c921fc58ee	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SecureIdleURL		89747f7c-f665-4ae0-afe8-0ef174f38f62	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SecureInformationURL	https://ellie-cm01.corp.elmae:8443/ccmcip/GetTelecasterHelpText.jsp	0c41b691-d5b7-4188-9e7d-2e6ae3b955d9	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SecureMessagesURL		0d70063f-ca63-4789-a6ab-81ec4c13a203	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SecureServicesURL	https://ellie-cm01.corp.elmae:8443/ccmcip/getservicesmenu.jsp	03e7b6c8-dbf6-47bf-ac37-097f908587e5	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableAllUserSearch	T	633c6ced-2979-4787-8f80-8efe64de6246	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	UserSearchLimit	64	ddd27571-3b1a-4d3c-9de0-188a6fb35470	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	NumberofDigitstoMatch	4	c7d0be49-edff-4597-8aa6-d877844da914	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CCMPDSessionTimeout	86400	2ffa53b6-10bd-4ae9-b20d-92b4e895c844	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AllowedPerfmonQueriesPerMinute	50	53e6d3b6-f6f5-48a3-a6fd-d14706918a45	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AllowedRisQueriesPerMinute	15	d2027426-5973-4cce-aab3-6251aaa02d0e	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PerfmonQueueLimit	100	df67efae-5386-4994-8906-a39a715597b0	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaximumPerfmonCountersPerSession	100	1c8859aa-3333-403f-856b-ad8fbb84decf	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AllowedCdrGetFileQueriesPerMinute	10	6f1eae12-dcbd-4562-93b8-bdfd29cd3b56	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AllowedCdrGetFileListQueriesPerMinute	20	11028e87-083b-4e66-8d22-0b11f6630ef6	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	FileCloseThreadFlag	T	63a37c64-055a-44c2-9e2f-8e5a35896c91	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	FileCloseThreadQueueWatermark	100	a994ffb0-2175-4dd5-a5d2-c60dbbfe248c	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	restrictOnUserGroupOverlap	1	fea68b55-b34c-42dc-892e-8f514d079bae	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	restrictNonSuperUser	T	5d6eea90-4b9e-4fe2-8855-90014662bb12	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	userAssignmentMode	0	4588f6f6-47c0-44aa-9647-70426634f3b7	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ServerPortNumber	8888	e49a8619-6fce-4398-82a6-4b343e9bad85	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ClientPortNumber	8889	cfe68429-52a6-4b5c-945e-b68d4e7fb7a3	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AAInstalledFlag	F	7685064a-2cdc-4422-ac1f-a4d7bd42d0d8	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IAQInstalledFlag	F	d5084fce-8786-40a4-a55b-faa11db0305a	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	OrganizationDomain	corp.elmae	83f9046b-97a2-4220-8801-3502739914e8	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ClusterName	*.corp.elmae *.elliemae.com	27d19771-5fd9-4b2b-ac6a-9a9e57d3fa58	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DoSProtectionFlag	T	b8e8f986-a50a-4042-880b-7c26496557f9	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	TLSHandshakeTimer	60	351451da-c831-48cf-a56f-42b37f1678b2	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	TLSResumptionTimer	3600	f6f70eee-d251-43e9-b5d4-c4c5a41ea6ce	t	f	2	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	UnsupportedPickup		e531c4de-ba74-4750-9c29-911b19cd8cbe	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	UserMustChangeCredentialBehavior		ca62cf85-ed33-446a-8cc9-8ef9617fae08	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableIPV6	F	6c10c5aa-8718-40cb-af2f-c5558f857a8b	t	f	0	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IPAddressingModePrefMedia	0	3a48e91c-e5bc-4e80-bb46-123af41a2dd1	t	f	3	2	11	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
